replicate	ancient_sample	true_T	map_T	mean_T	ci95_lower_T	ci95_upper_T	contains_true_95	error	abs_error	min_ne_to_T	geomean_ne_to_T	sd_log_ne_to_T	global_min_ne	global_log_ne_range	realised_epsilon
78	ancient_09	9160.48050017269	9300.0	9279.096914662792	8713.008685671315	9845.16897832405	1	139.51949982730912	139.51949982730912	8711.37215558217	20310.885484971725	0.9989700232565335	5147.265403707686	3.144210441295165	0.010275751823358976
78	ancient_10	9994.937754999928	10000.0	9840.844362947662	9494.724747225004	9994.797924535631	0	5.0622450000719255	5.0622450000719255	8711.37215558217	20861.626123437334	0.9604597298815606	5147.265403707686	3.144210441295165	0.010275751823358976
79	ancient_01	80.60361045651332	400.0	507.4536895021763	111.57984909359377	1229.1476513108887	0	319.3963895434867	319.3963895434867	71649.36495178647	71649.36495178647	0.0	6230.152385819613	3.0488291001111048	0.010129327656839908
79	ancient_02	1149.301887669425	700.0	785.3992456327564	494.44977017429613	1194.109159466848	1	-449.301887669425	449.301887669425	25477.088431889675	59488.36665957773	0.537899577427923	6230.152385819613	3.0488291001111048	0.010129327656839908
79	ancient_03	2585.4007544458514	1920.0	1930.0640092097824	1821.2874304415577	2050.318105702424	0	-665.4007544458514	665.4007544458514	11758.562512564231	27759.107841086665	0.9097126113750271	6230.152385819613	3.0488291001111048	0.010129327656839908
79	ancient_04	2838.306375021401	2680.0	2680.319129367427	2558.579397618653	2809.6690266243795	0	-158.30637502140098	158.30637502140098	11758.562512564231	25713.724699109265	0.9020663928581518	6230.152385819613	3.0488291001111048	0.010129327656839908
79	ancient_05	3381.4482346107743	5000.0	5062.882141146629	4755.608730958908	5415.88040699021	0	1618.5517653892257	1618.5517653892257	11758.562512564231	24010.911274534777	0.8588496640626778	6230.152385819613	3.0488291001111048	0.010129327656839908
79	ancient_06	4986.554003757589	4560.0	4571.523521008081	4291.798126780782	4890.765280486959	0	-426.55400375758927	426.55400375758927	11758.562512564231	25345.105668277098	0.7115844450492912	6230.152385819613	3.0488291001111048	0.010129327656839908
79	ancient_07	5860.490984766529	6800.0	6647.740675371962	6162.863405796428	7135.468549804033	0	939.5090152334706	939.5090152334706	11758.562512564231	25779.36424027049	0.657639848857653	6230.152385819613	3.0488291001111048	0.010129327656839908
79	ancient_08	6487.683368005819	5680.0	5713.56216922775	5439.357251107317	6036.312456285669	0	-807.6833680058189	807.6833680058189	11758.562512564231	26022.08128022393	0.6256996473048873	6230.152385819613	3.0488291001111048	0.010129327656839908
79	ancient_09	7037.298071930872	5660.0	5827.444489557331	5131.041276686922	6491.922557956184	0	-1377.2980719308716	1377.2980719308716	11758.562512564231	26200.6498737043	0.6012286238432331	6230.152385819613	3.0488291001111048	0.010129327656839908
79	ancient_10	8124.848898751306	8380.0	8258.673984953619	8016.289072324859	8470.544638984748	1	255.15110124869443	255.15110124869443	8216.858536831009	24071.77816402434	0.6402084785019434	6230.152385819613	3.0488291001111048	0.010129327656839908
80	ancient_01	127.71093040426784	900.0	914.1613449598703	694.7538897906013	1121.3520613644853	0	772.2890695957321	772.2890695957321	120730.81224807822	122004.97349550882	0.01994339152326268	8997.103964407455	2.7433164269194705	0.010087141696320995
80	ancient_02	1424.4471510146839	1140.0	1144.9651535378632	982.0353439351604	1368.9425765420801	0	-284.44715101468387	284.44715101468387	26709.387257518527	51175.19412162342	0.7095736486134149	8997.103964407455	2.7433164269194705	0.010087141696320995
80	ancient_03	1497.4070379571192	1780.0	1873.5784563946127	1389.5202436411087	2476.3088714271307	1	282.5929620428808	282.5929620428808	26709.387257518527	52731.804852680114	0.7046214773848996	8997.103964407455	2.7433164269194705	0.010087141696320995
80	ancient_04	2327.871242019005	2280.0	2329.4927503030103	1595.7968633088124	3060.368820617504	1	-47.87124201900497	47.87124201900497	26709.387257518527	64969.53687582023	0.6307961861086792	8997.103964407455	2.7433164269194705	0.010087141696320995
80	ancient_05	2443.2228954075163	1540.0	1668.772235523049	1231.4240062160052	2300.522591932287	0	-903.2228954075163	903.2228954075163	26709.387257518527	66134.13200663718	0.620876488910193	8997.103964407455	2.7433164269194705	0.010087141696320995
80	ancient_06	3314.7440626759094	2920.0	2882.602398085989	2347.621711552285	3372.5184674724205	1	-394.7440626759094	394.7440626759094	26709.387257518527	71258.94410240043	0.5537727208661534	8997.103964407455	2.7433164269194705	0.010087141696320995
80	ancient_07	3622.55264017044	3020.0	2954.891546022852	2376.0925052215944	3439.660792251399	0	-602.5526401704401	602.5526401704401	26709.387257518527	70398.7706792486	0.5312205188976723	8997.103964407455	2.7433164269194705	0.010087141696320995
80	ancient_08	3777.9428888446396	3580.0	3567.596790830496	3072.166355065765	3991.215553631852	1	-197.94288884463958	197.94288884463958	26709.387257518527	70021.0973675487	0.5208290156216245	8997.103964407455	2.7433164269194705	0.010087141696320995
80	ancient_09	4017.195051256689	3260.0	3134.05046779464	2526.6025357541566	3698.147906928321	0	-757.1950512566891	757.1950512566891	26709.387257518527	69500.08168222941	0.5059526374101345	8997.103964407455	2.7433164269194705	0.010087141696320995
80	ancient_10	7410.718651831499	5940.0	6080.779187270717	5257.4384497966785	6984.868646054824	0	-1470.7186518314993	1470.7186518314993	26709.387257518527	65846.28963441135	0.3771184051440661	8997.103964407455	2.7433164269194705	0.010087141696320995
81	ancient_01	291.90471770478285	660.0	668.4542016185776	597.2809409332658	747.2849793954529	0	368.09528229521715	368.09528229521715	20658.254891582033	45336.67838133835	0.8760839909476758	6376.478357514547	3.1347833302510875	0.010128465498512255
81	ancient_02	741.6993070641709	0.0	52.76457713261721	2.1790685491564474	135.02831591606324	0	-741.6993070641709	741.6993070641709	6376.478357514547	26477.224274904096	0.9768645258335863	6376.478357514547	3.1347833302510875	0.010128465498512255
81	ancient_03	3122.8325825646684	3260.0	3681.5179442421368	3110.6331235651246	4776.60071472964	1	137.16741743533157	137.16741743533157	6376.478357514547	16615.068651321995	0.6788148452703371	6376.478357514547	3.1347833302510875	0.010128465498512255
81	ancient_04	3478.556189881309	3060.0	3137.4391988380657	2914.3647054014477	3638.4129622146393	1	-418.5561898813089	418.5561898813089	6376.478357514547	19680.59289667719	0.8338461916748511	6376.478357514547	3.1347833302510875	0.010128465498512255
81	ancient_05	3498.3807031971605	3340.0	3669.1648529732975	3084.2031472031135	4603.788129297116	1	-158.38070319716053	158.38070319716053	6376.478357514547	19868.573486144014	0.8409614302447271	6376.478357514547	3.1347833302510875	0.010128465498512255
81	ancient_06	3871.9773819289503	3240.0	3674.030289008222	3073.0179700266967	4721.611722996314	1	-631.9773819289503	631.9773819289503	6376.478357514547	23338.014859048915	0.9389017954105898	6376.478357514547	3.1347833302510875	0.010128465498512255
81	ancient_07	6477.030297217257	5520.0	5571.18319033434	4711.516246649473	6596.832628673697	1	-957.0302972172567	957.0302972172567	6376.478357514547	42786.97972775738	1.0359004081968444	6376.478357514547	3.1347833302510875	0.010128465498512255
81	ancient_08	7194.04050963971	5820.0	5669.409458022087	4628.88361602801	6549.389403731076	0	-1374.0405096397099	1374.0405096397099	6376.478357514547	46806.78628096926	1.0193008356279962	6376.478357514547	3.1347833302510875	0.010128465498512255
81	ancient_09	8850.792985558035	9200.0	9215.153065153258	9070.831849687198	9367.86862401189	0	349.20701444196493	349.20701444196493	6376.478357514547	39392.93276265417	1.048960320146342	6376.478357514547	3.1347833302510875	0.010128465498512255
81	ancient_10	9963.394110095112	10000.0	9986.90920942236	9940.23297390736	9999.284155621488	1	36.60588990488759	36.60588990488759	6376.478357514547	34686.076261230264	1.051786666150547	6376.478357514547	3.1347833302510875	0.010128465498512255
82	ancient_01	44.95647964725236	0.0	35.15002723871868	1.3470240100835102	107.99523618539705	1	-44.95647964725236	44.95647964725236	29322.790849058172	29322.790849058172	0.0	6398.0437269628	3.1474665464447735	0.010184407839504386
82	ancient_02	671.0502166721433	520.0	538.5456149724552	441.3442816487862	707.3685429052568	1	-151.05021667214328	151.05021667214328	7625.053389964428	15262.999308124985	0.6401894603492309	6398.0437269628	3.1474665464447735	0.010184407839504386
82	ancient_03	680.750041847189	480.0	524.5510403966024	407.61057903172446	704.8083097633267	1	-200.75004184718898	200.75004184718898	7625.053389964428	15511.426892950409	0.6496435248087968	6398.0437269628	3.1474665464447735	0.010184407839504386
82	ancient_04	1718.6785775271708	580.0	699.5486955944365	522.6865604380461	987.1202854488679	0	-1138.6785775271708	1138.6785775271708	7625.053389964428	39358.09670286699	0.95945389395137	6398.0437269628	3.1474665464447735	0.010184407839504386
82	ancient_05	3661.0682864277223	3580.0	3563.0689420433932	3443.183992919358	3639.1748130587735	0	-81.06828642772234	81.06828642772234	6398.0437269628	51931.311873994375	1.2260698970145012	6398.0437269628	3.1474665464447735	0.010184407839504386
82	ancient_06	3847.0959421363436	3820.0	3806.0503367527112	3692.217661432829	3893.4997089452954	1	-27.095942136343638	27.095942136343638	6398.0437269628	46930.567737815574	1.2776232822229776	6398.0437269628	3.1474665464447735	0.010184407839504386
82	ancient_07	4136.442911728251	3560.0	3576.5207859257266	3493.5855527300364	3663.6599258986025	0	-576.4429117282507	576.4429117282507	6398.0437269628	40824.4077411862	1.332841850331724	6398.0437269628	3.1474665464447735	0.010184407839504386
82	ancient_08	5830.172182469244	6040.0	6063.269638303397	5960.353898734606	6175.2600546521735	0	209.82781753075596	209.82781753075596	6398.0437269628	23828.434279707737	1.4029683128340673	6398.0437269628	3.1474665464447735	0.010184407839504386
82	ancient_09	7157.655906128031	7280.0	7275.179808332797	7184.402979220605	7369.992453650096	0	122.34409387196865	122.34409387196865	6398.0437269628	18671.830879995247	1.3654494782100204	6398.0437269628	3.1474665464447735	0.010184407839504386
82	ancient_10	8390.835836044858	7540.0	8099.245206308174	7468.633716754122	9225.72206548225	1	-850.8358360448583	850.8358360448583	6398.0437269628	21432.694288356917	1.3884783276690216	6398.0437269628	3.1474665464447735	0.010184407839504386
83	ancient_01	1099.5605157920807	1080.0	1126.9516327958297	455.6953565422752	1612.828039117582	1	-19.56051579208065	19.56051579208065	12845.813008547546	71562.7578648526	0.6942528240819269	7374.389862934099	2.8886581405972542	0.009884964135877656
83	ancient_02	1236.959057545648	1800.0	1757.3706527261436	1392.3017047160295	2099.360762257614	0	563.040942454352	563.040942454352	12845.813008547546	72029.1073352518	0.6548180170104959	7374.389862934099	2.8886581405972542	0.009884964135877656
83	ancient_03	2225.424598838808	2180.0	2254.980217567146	1909.9957008375395	2690.7780803067535	1	-45.424598838807924	45.424598838807924	12845.813008547546	63957.75308613555	0.5108021690589157	7374.389862934099	2.8886581405972542	0.009884964135877656
83	ancient_04	3089.3873075496667	3040.0	3038.3108825703375	2463.813907407794	3563.762899266072	1	-49.38730754966673	49.38730754966673	12845.813008547546	60761.47265314647	0.4412727292065202	7374.389862934099	2.8886581405972542	0.009884964135877656
83	ancient_05	4352.994594454827	4640.0	4630.851693191081	4171.808602325613	5028.05683183392	1	287.00540554517283	287.00540554517283	12845.813008547546	58957.76648785254	0.37474164072315663	7374.389862934099	2.8886581405972542	0.009884964135877656
83	ancient_06	4363.835239181482	5180.0	5150.114132031509	4634.718168192358	5569.006351152303	0	816.1647608185176	816.1647608185176	12845.813008547546	58947.229887133006	0.37429302001126025	7374.389862934099	2.8886581405972542	0.009884964135877656
83	ancient_07	4861.042117463862	4640.0	4633.420838464766	4132.996005806901	5149.72909602591	1	-221.04211746386227	221.04211746386227	12845.813008547546	58516.098711728904	0.3553008626947794	7374.389862934099	2.8886581405972542	0.009884964135877656
83	ancient_08	5063.778497283542	5240.0	5222.9297931489145	4726.924749132889	5689.44277742651	1	176.22150271645842	176.22150271645842	12845.813008547546	58365.353808208696	0.34834475818628163	7374.389862934099	2.8886581405972542	0.009884964135877656
83	ancient_09	5301.172734515679	4700.0	4659.401223479055	4214.531001867152	5106.248068659847	0	-601.1727345156787	601.1727345156787	12845.813008547546	58203.926490796606	0.34069595210998177	7374.389862934099	2.8886581405972542	0.009884964135877656
83	ancient_10	8237.366794741518	8900.0	8848.031640569401	8263.832245332906	9381.770390209876	0	662.6332052584821	662.6332052584821	12845.813008547546	56771.15007666641	0.2755828105020839	7374.389862934099	2.8886581405972542	0.009884964135877656
84	ancient_01	1044.6716979621108	80.0	183.16588491946487	22.855012886445586	478.9521059354137	0	-964.6716979621108	964.6716979621108	12131.487980578822	32610.82467079639	1.0408886099250294	10463.489595336583	2.3978634187905943	0.010002531004808909
84	ancient_02	1530.611416288642	1500.0	1561.412388855043	1421.6662008694555	1757.448540690738	1	-30.611416288641976	30.611416288641976	12131.487980578822	25258.81541430898	0.9406712484488948	10463.489595336583	2.3978634187905943	0.010002531004808909
84	ancient_03	2692.9336456574706	2780.0	2794.2299237420043	2642.6889043836413	2960.9859265653195	1	87.0663543425294	87.0663543425294	12131.487980578822	21290.01695510245	0.735810085638455	10463.489595336583	2.3978634187905943	0.010002531004808909
84	ancient_04	4011.1655512421517	4400.0	4297.9796030559455	3760.955866436974	4796.722593640488	1	388.83444875784835	388.83444875784835	12131.487980578822	24379.338342872015	0.6890661413777815	10463.489595336583	2.3978634187905943	0.010002531004808909
84	ancient_05	5222.810977637529	5980.0	5815.927965412086	5186.976963413253	6350.06321729618	1	757.1890223624714	757.1890223624714	12131.487980578822	28210.8748453642	0.6596963942341965	10463.489595336583	2.3978634187905943	0.010002531004808909
84	ancient_06	5265.404110594133	5400.0	5411.672603118718	4956.78727527806	5896.713573246134	1	134.59588940586673	134.59588940586673	12131.487980578822	28321.368366376446	0.6584471348829116	10463.489595336583	2.3978634187905943	0.010002531004808909
84	ancient_07	8453.219401543278	9420.0	9371.254637706605	8761.245105630562	9889.166441126168	0	966.7805984567221	966.7805984567221	12131.487980578822	33517.70055433733	0.5637965895087534	10463.489595336583	2.3978634187905943	0.010002531004808909
84	ancient_08	9212.880455980156	9060.0	9015.89060294372	8441.006360581549	9495.127786178758	1	-152.8804559801556	152.8804559801556	12131.487980578822	34080.30302811363	0.5428994111753062	10463.489595336583	2.3978634187905943	0.010002531004808909
84	ancient_09	9746.594619447691	10000.0	9896.075665784105	9636.975843984193	9996.95455378306	1	253.405380552309	253.405380552309	12131.487980578822	34427.73815606083	0.5295054331750442	10463.489595336583	2.3978634187905943	0.010002531004808909
84	ancient_10	9939.15450131274	8900.0	9043.0885155672	8539.492446815399	9664.046121792684	0	-1039.1545013127397	1039.1545013127397	12131.487980578822	34544.7188672558	0.5249061254998121	10463.489595336583	2.3978634187905943	0.010002531004808909
85	ancient_01	386.81728540713056	20.0	24.129013748623862	1.2037456208714608	59.14803565901298	0	-366.81728540713056	366.81728540713056	5705.553212534453	30670.145960819213	1.0275337761428027	5056.371354135713	3.2212621933283145	0.009984779299847793
85	ancient_02	1059.063785654455	1280.0	1272.3260186675052	1148.429130924476	1428.5177083038413	0	220.93621434554507	220.93621434554507	5705.553212534453	18593.711978499796	0.890011651015563	5056.371354135713	3.2212621933283145	0.009984779299847793
85	ancient_03	2804.5491734974994	2820.0	2817.4387881811313	2583.8443513213547	3036.667745474973	1	15.450826502500604	15.450826502500604	5705.553212534453	20760.057813891992	0.6243734363194232	5056.371354135713	3.2212621933283145	0.009984779299847793
85	ancient_04	4113.738920010455	3180.0	3495.4753205705592	3004.7033621140085	4340.235288185205	1	-933.7389200104553	933.7389200104553	5705.553212534453	32167.76821821754	0.9138802187476633	5056.371354135713	3.2212621933283145	0.009984779299847793
85	ancient_05	4966.731553654702	6720.0	6534.199921543508	5024.711380851036	7637.121987823775	0	1753.268446345298	1753.268446345298	5705.553212534453	40707.52588641327	0.9793332134316238	5056.371354135713	3.2212621933283145	0.009984779299847793
85	ancient_06	5125.053140201503	3580.0	3803.5435153061003	3091.8497303482723	4910.055419036467	0	-1545.053140201503	1545.053140201503	5705.553212534453	42160.782141198295	0.9839031935932278	5056.371354135713	3.2212621933283145	0.009984779299847793
85	ancient_07	6043.242437655395	5120.0	5154.342105447585	3618.3471139131157	6838.433180999609	1	-923.2424376553954	923.2424376553954	5705.553212534453	49833.357138005784	0.988438670488529	5056.371354135713	3.2212621933283145	0.009984779299847793
85	ancient_08	6406.49129883426	7760.0	7471.3257972647725	6272.5121472128685	8107.494956876841	1	1353.5087011657397	1353.5087011657397	5705.553212534453	52541.25411644989	0.9839691484119549	5056.371354135713	3.2212621933283145	0.009984779299847793
85	ancient_09	7407.528879866006	4840.0	5098.55874059815	3817.2122419756806	6563.756432652008	0	-2567.528879866006	2567.528879866006	5705.553212534453	59178.731843794965	0.9632903241635224	5056.371354135713	3.2212621933283145	0.009984779299847793
85	ancient_10	8268.135625674593	8020.0	8015.496717655371	7586.97010024269	8407.896515233359	1	-248.13562567459303	248.13562567459303	5705.553212534453	55299.71703724732	0.9463556550196107	5056.371354135713	3.2212621933283145	0.009984779299847793
86	ancient_01	1243.169198285491	1340.0	1140.2355364392984	421.714920210302	1668.8514100931027	1	96.83080171450911	96.83080171450911	38327.94296650949	90536.23426175115	0.3762606344577355	9922.93485545947	2.4449743119688048	0.009790068970146499
86	ancient_02	2176.2285623078446	2400.0	2411.8945786123695	2199.585896639383	2618.5860185680344	0	223.77143769215536	223.77143769215536	35993.149722443464	63961.18754469785	0.5402695918222041	9922.93485545947	2.4449743119688048	0.009790068970146499
86	ancient_03	3000.257377256675	2140.0	2159.2327901084527	1981.700464427907	2374.218043621478	0	-860.2573772566752	860.2573772566752	35993.149722443464	54618.108145268794	0.526855966538878	9922.93485545947	2.4449743119688048	0.009790068970146499
86	ancient_04	3956.773029393218	4320.0	4296.796600610377	4090.159772981131	4481.265573626154	0	363.22697060678183	363.22697060678183	28751.410999981286	47202.353683542744	0.5281864189404675	9922.93485545947	2.4449743119688048	0.009790068970146499
86	ancient_05	4311.220866642576	4380.0	4374.041713314697	4161.670286723661	4607.29490715699	1	68.77913335742414	68.77913335742414	28751.410999981286	45317.12558746487	0.524012959766595	9922.93485545947	2.4449743119688048	0.009790068970146499
86	ancient_06	5880.066971456959	6440.0	6400.124973787941	6167.435537530787	6597.984423827259	0	559.9330285430406	559.9330285430406	28751.410999981286	40136.577508472525	0.49175723914341263	9922.93485545947	2.4449743119688048	0.009790068970146499
86	ancient_07	6132.8144491878475	6600.0	6598.061740130806	6420.525737267713	6768.200624090952	0	467.18555081215254	467.18555081215254	28751.410999981286	39588.53661768582	0.4860622342876255	9922.93485545947	2.4449743119688048	0.009790068970146499
86	ancient_08	6416.018670067485	6880.0	6874.588268452852	6675.323562822016	7096.872579026553	0	463.9813299325151	463.9813299325151	28751.410999981286	39033.53852796019	0.4797338418085306	9922.93485545947	2.4449743119688048	0.009790068970146499
86	ancient_09	7641.53190327921	8900.0	8886.291984484764	8171.801017361766	9584.898119864398	0	1258.4680967207896	1258.4680967207896	28751.410999981286	38040.4994802111	0.47152703867471146	9922.93485545947	2.4449743119688048	0.009790068970146499
86	ancient_10	9048.757911065908	7960.0	8000.595673016447	7497.843224128707	8628.353362222848	0	-1088.757911065908	1088.757911065908	28751.410999981286	44211.5952100726	0.5572144307843268	9922.93485545947	2.4449743119688048	0.009790068970146499
87	ancient_01	298.83608960473595	320.0	328.50277350630256	59.09769698126943	575.7950894336313	1	21.163910395264054	21.163910395264054	33217.43482803651	70925.60047706854	0.5497797179499434	10301.045586168459	2.5423998772081706	0.009908611027137642
87	ancient_02	1264.6439039004908	1620.0	1590.3891490047617	1442.7160490194683	1739.5466526107402	0	355.35609609950916	355.35609609950916	18489.216120601635	38004.56033064191	0.8707319895644846	10301.045586168459	2.5423998772081706	0.009908611027137642
87	ancient_03	1790.5790320543558	1980.0	1949.6378621739232	1801.3317386781903	2060.5109082834542	0	189.42096794564418	189.42096794564418	11433.134196254794	27204.38344270689	0.9010964400641474	10301.045586168459	2.5423998772081706	0.009908611027137642
87	ancient_04	4216.649940268293	5560.0	5586.011773941335	4640.485633859133	6592.025356304598	0	1343.350059731707	1343.350059731707	11433.134196254794	30394.999893044424	1.0928384997248766	10301.045586168459	2.5423998772081706	0.009908611027137642
87	ancient_05	4811.284055735228	5980.0	5930.682184304711	4806.3337130185155	6955.334953816943	1	1168.7159442647717	1168.7159442647717	11433.134196254794	36407.22258341314	1.1303517482019367	10301.045586168459	2.5423998772081706	0.009908611027137642
87	ancient_06	6539.816480947549	6980.0	6979.999437216852	6034.255391508311	7855.968396782032	1	440.1835190524507	440.1835190524507	11433.134196254794	51062.506145545165	1.121835353248217	10301.045586168459	2.5423998772081706	0.009908611027137642
87	ancient_07	7170.085393831588	7260.0	7197.200452931205	6120.895443785307	8202.11725233165	1	89.91460616841232	89.91460616841232	11433.134196254794	55468.71077884834	1.1040705319997928	10301.045586168459	2.5423998772081706	0.009908611027137642
87	ancient_08	7221.826966636422	7520.0	7439.796813121555	6471.662756176362	8291.378991542315	1	298.1730333635778	298.1730333635778	11433.134196254794	55811.07054736744	1.1024903227058387	10301.045586168459	2.5423998772081706	0.009908611027137642
87	ancient_09	7906.215418345446	7140.0	7463.563881041886	6256.110660552084	8600.14608099381	1	-766.2154183454459	766.2154183454459	11433.134196254794	59127.9087532494	1.0712001218449034	10301.045586168459	2.5423998772081706	0.009908611027137642
87	ancient_10	8379.086378553771	10000.0	9761.473987738858	9182.401963022714	9993.108494914355	0	1620.9136214462287	1620.9136214462287	11433.134196254794	60761.09283182608	1.0464821555509034	10301.045586168459	2.5423998772081706	0.009908611027137642
88	ancient_01	166.81126992560192	200.0	196.79305031401444	36.29765375144066	319.23431217856586	1	33.18873007439808	33.18873007439808	14305.427459908042	31173.632295886502	0.6366860103138098	14305.427459908042	1.938985902940324	0.010078719624492723
88	ancient_02	437.81832437075565	0.0	35.00544737989726	1.257153295419304	114.10887170909425	0	-437.81832437075565	437.81832437075565	14305.427459908042	25155.01285159641	0.4725734550538244	14305.427459908042	1.938985902940324	0.010078719624492723
88	ancient_03	2993.848733108966	3140.0	3229.6598384211493	2983.1704573940324	3561.55108510069	1	146.15126689103408	146.15126689103408	14305.427459908042	25937.26714080968	0.24660775098578755	14305.427459908042	1.938985902940324	0.010078719624492723
88	ancient_04	4264.313846302098	2960.0	3175.3204822473845	2817.120439412365	3675.598208051856	0	-1304.3138463020978	1304.3138463020978	14305.427459908042	32444.18536029855	0.42213674370908844	14305.427459908042	1.938985902940324	0.010078719624492723
88	ancient_05	4431.925650477524	5200.0	5204.327192096884	4651.053767186276	5666.974594751189	0	768.074349522476	768.074349522476	14305.427459908042	33216.48797227692	0.4307438656507094	14305.427459908042	1.938985902940324	0.010078719624492723
88	ancient_06	4471.464637919646	3100.0	3156.8652602776333	2920.268196448372	3501.5530933789473	0	-1371.4646379196456	1371.4646379196456	14305.427459908042	33392.74885747843	0.43248030936389914	14305.427459908042	1.938985902940324	0.010078719624492723
88	ancient_07	5008.367046847827	5880.0	5776.327648931586	5285.9553762378755	6287.634818959463	0	871.6329531521733	871.6329531521733	14305.427459908042	35585.31809622863	0.4479619749300559	14305.427459908042	1.938985902940324	0.010078719624492723
88	ancient_08	5295.759008114058	5160.0	5102.581747147089	4668.749834009093	5566.532616794175	1	-135.7590081140579	135.7590081140579	14305.427459908042	36622.9577449641	0.4518589695742075	14305.427459908042	1.938985902940324	0.010078719624492723
88	ancient_09	5574.283581296464	5640.0	5692.703331524913	5242.404541865287	6189.885688184717	1	65.71641870353596	65.71641870353596	14305.427459908042	37551.10064028341	0.4537446468229283	14305.427459908042	1.938985902940324	0.010078719624492723
88	ancient_10	9616.720326813345	10000.0	9926.427094153505	9743.202158208343	9997.753111524813	0	383.2796731866547	383.2796731866547	14305.427459908042	46927.78809332263	0.4347270433256226	14305.427459908042	1.938985902940324	0.010078719624492723
89	ancient_01	310.6392639664945	140.0	154.05598337090794	105.74261725308894	199.20510138038026	0	-170.63926396649452	170.63926396649452	5216.018391522404	22718.153942245084	1.4482068713725076	5216.018391522404	3.347166775648459	0.010061334096037117
89	ancient_02	1360.285426187009	1340.0	1316.903358291779	1097.698782736362	1494.3052434232602	1	-20.28542618700908	20.28542618700908	5216.018391522404	36204.10098686286	0.777859907009277	5216.018391522404	3.347166775648459	0.010061334096037117
89	ancient_03	1509.0057247762568	1700.0	1704.6443423105427	1619.1336131929784	1805.307016049099	0	190.99427522374322	190.99427522374322	5216.018391522404	33644.26660025736	0.7711142792500733	5216.018391522404	3.347166775648459	0.010061334096037117
89	ancient_04	1948.5551274280522	1660.0	1656.5149631207596	1558.7795024624697	1763.3477077836105	0	-288.5551274280522	288.5551274280522	5216.018391522404	28920.307954326745	0.7342156591617702	5216.018391522404	3.347166775648459	0.010061334096037117
89	ancient_05	2549.3426080541835	2560.0	2558.0147381417232	2448.2604974594365	2673.2561336623453	1	10.657391945816471	10.657391945816471	5216.018391522404	25588.313982188196	0.6786974542591323	5216.018391522404	3.347166775648459	0.010061334096037117
89	ancient_06	2987.0964586271452	2520.0	2517.9327368414756	2385.491722947049	2663.8200960097765	0	-467.09645862714524	467.09645862714524	5216.018391522404	24142.0339968534	0.6425256574079965	5216.018391522404	3.347166775648459	0.010061334096037117
89	ancient_07	3324.4318359360213	3340.0	3459.5959866890976	3138.316149834078	4005.6841431885982	1	15.568164063978656	15.568164063978656	5216.018391522404	25263.980477443067	0.6760397455604413	5216.018391522404	3.347166775648459	0.010061334096037117
89	ancient_08	4604.205116963985	4640.0	4592.207211543706	3898.7317661516586	5279.211638072514	1	35.79488303601465	35.79488303601465	5216.018391522404	35778.94878400727	0.8028370280350923	5216.018391522404	3.347166775648459	0.010061334096037117
89	ancient_09	6655.6525496982795	8060.0	7951.425167864176	7227.196044475161	8486.554285106504	0	1404.3474503017205	1404.3474503017205	5216.018391522404	47274.792814597036	0.787468167553381	5216.018391522404	3.347166775648459	0.010061334096037117
89	ancient_10	9623.63051917957	9420.0	9395.921906252075	8883.76188294229	9890.258012721384	1	-203.6305191795691	203.6305191795691	5216.018391522404	52265.37570034059	0.6800423899484339	5216.018391522404	3.347166775648459	0.010061334096037117
90	ancient_01	363.57604427704524	40.0	165.15800773246153	7.596409174443481	338.45043989734233	0	-323.57604427704524	323.57604427704524	9367.643763136573	37035.99518202309	1.0093685708169706	9367.643763136573	2.261783262064556	0.010164807628975214
90	ancient_02	785.6900563042913	1060.0	1061.891563125225	932.4697167373611	1201.6754772797128	0	274.30994369570874	274.30994369570874	9367.643763136573	24992.754044431902	0.8956025076294394	9367.643763136573	2.261783262064556	0.010164807628975214
90	ancient_03	1819.4589326558018	1940.0	1957.2887934468852	1616.4527477484157	2302.2752401470675	1	120.54106734419815	120.54106734419815	9367.643763136573	34278.90174693529	0.6993283873304718	9367.643763136573	2.261783262064556	0.010164807628975214
90	ancient_04	3176.699209542607	3660.0	3653.6855592770494	3132.3902005777354	4152.807860454887	1	483.30079045739285	483.30079045739285	9367.643763136573	44396.25897349143	0.608129224876717	9367.643763136573	2.261783262064556	0.010164807628975214
90	ancient_05	4486.10951195896	4900.0	4919.405931358603	4457.08346570786	5426.762269148041	1	413.89048804104004	413.89048804104004	9367.643763136573	50571.26669432259	0.5504741950097586	9367.643763136573	2.261783262064556	0.010164807628975214
90	ancient_06	5168.172493058844	5200.0	5283.114682493602	4908.312375262498	5743.666505017729	1	31.82750694115566	31.82750694115566	9367.643763136573	52724.45897834565	0.523894848250105	9367.643763136573	2.261783262064556	0.010164807628975214
90	ancient_07	5535.120104869663	4520.0	4565.291656327661	4207.52201309142	4966.540621868415	0	-1015.120104869663	1015.120104869663	9367.643763136573	53691.804958950735	0.5108089063819019	9367.643763136573	2.261783262064556	0.010164807628975214
90	ancient_08	6085.557079358553	6020.0	5993.599629442207	5495.690729139162	6477.4834668638505	1	-65.55707935855298	65.55707935855298	9367.643763136573	54949.86977964759	0.49266553683921727	9367.643763136573	2.261783262064556	0.010164807628975214
