replicate	true_T	stratum	sites	mean_width	mean_d0	mean_mutation_age	carried_fraction	map_T_exact	map_T_edge	mean_T_exact	mean_T_edge	ci95_width_exact	ci95_width_edge
62	302.3270822973656	100k-300k	23261	183470.1395695367	9.930097588237823	135279.94993954577	0.3808090795752547	400.0	850.0	506.2343382696616	882.8903867825107	1163.1348140672371	1676.0701755379969
62	302.3270822973656	300k-inf	344	300000.0	1.0	136296.22645111827	0.0755813953488372	2100.0	1150.0	3099.211481601059	2467.2488031958137	7718.668265367638	6684.706469626254
62	302.3270822973656	all	75305	81330.26114486561	6.3172033729500034	65342.16528650077	0.23424739393134586	200.0	0.0	210.13371741863412	106.02610207110918	373.3109223566432	295.25153827163797
63	5294.71273411345	0k-3k	2465	1862.37743067009	2.073022312373225	3817.7049519869997	0.021906693711967545	4100.0	4000.0	4119.910428869691	3938.6322882769596	2678.128388302237	2546.5759043264384
63	5294.71273411345	3k-10k	8963	6492.885876974487	2.5123284614526384	7982.846033989208	0.03882628584179404	5450.0	5650.0	5408.721273530253	5656.449169142713	774.7340975675233	1119.0697141894752
63	5294.71273411345	10k-30k	16130	18900.0809234618	3.768691878487291	19884.26559239516	0.10737755734655921	5350.0	5900.0	5297.880382822107	5899.49757406169	721.5049853645587	1320.6529325223455
63	5294.71273411345	30k-100k	22708	58544.612946799956	6.621499031178439	54680.0580262474	0.24224942751453232	4950.0	6800.0	4883.42381267856	6791.6048144418755	1138.8137216431442	2359.5707668796913
63	5294.71273411345	100k-300k	22231	183269.18878393876	10.038954612927894	134356.4033096909	0.377715802258108	6100.0	7850.0	6113.937400604384	7887.960520643745	1966.4791339913363	2658.8630417266195
63	5294.71273411345	300k-inf	345	300000.0	1.0	145327.57111478923	0.10144927536231885	5150.0	5050.0	5624.824148406458	5889.574719459655	9267.391660622126	10940.058553270312
63	5294.71273411345	all	72842	80651.7285141682	6.34659948930562	64253.920367191924	0.22057329562614975	5300.0	5850.0	5278.415187036909	5842.638309534822	461.7397470972355	705.9084653416003
64	6661.487646842277	0k-3k	2424	1871.5188425899591	1.9273927392739274	3881.2902090530474	0.015264026402640265	5800.0	5700.0	5670.477096816656	5557.819209442607	2794.5082010989854	2781.2121364297923
64	6661.487646842277	3k-10k	8797	6498.759421383526	2.436626122541776	8137.536243428107	0.03751278845060816	6100.0	6050.0	6089.426672856142	6061.938787459534	942.3495854753437	1174.4216239540629
64	6661.487646842277	10k-30k	17095	18821.416179169595	3.6995027785902312	19832.583618167675	0.10090669786487277	6700.0	7200.0	6670.523041472783	7182.616472938815	668.9193405597998	1183.0261786462916
64	6661.487646842277	30k-100k	23021	58564.8682597793	6.60540376178272	54961.71302686797	0.23283089353199252	7050.0	10350.0	6971.558569377905	10324.929653089284	883.2488597211623	2324.725223921376
64	6661.487646842277	100k-300k	21567	181429.9582440141	9.991700282839524	134243.38970023405	0.38470811888533407	7250.0	11850.0	7098.338964877252	11873.270001772147	762.3716057825914	3026.5602970840246
64	6661.487646842277	300k-inf	324	300000.0	1.0	150398.2225348004	0.11728395061728394	7250.0	7750.0	8049.8174136937805	8792.549469299094	11820.038947365858	13635.823245446161
64	6661.487646842277	all	73228	78409.62472748518	6.243895777571421	63217.1024213485	0.21558693395968756	6650.0	7150.0	6614.813880529324	7110.612780168037	440.7652884941235	513.5687307810194
